ID,credit_limit,education,gender,marital_status,avg_bill_amt,avg_util_rate,default_count
18521,90000,College,F,Single,45013.833333,0.5001537037,0
18522,260000,College,F,Single,16081.833333,0.0618532051,0
18523,100000,Graduate School,F,Single,123,0.00123,0
18524,50000,Graduate School,F,Single,37110.333333,0.7422066667,0
18525,190000,High School,F,Single,38028.333333,0.2001491228,0
18526,70000,College,F,Single,29548.166667,0.4221166667,1
18527,50000,College,F,Married,40444.833333,0.8088966667,0
18528,40000,College,F,Single,39088.666667,0.9772166667,1
18529,200000,Graduate School,F,Single,165207.33333,0.8260366667,0
18530,100000,Graduate School,F,Single,0,0,1
18531,220000,College,F,Single,2788.5,0.012675,0
18532,200000,College,F,Married,5212.8333333,0.0260641667,0
18533,50000,High School,F,Married,2312,0.04624,2
18534,360000,College,F,Single,580.66666667,0.001612963,0
18535,170000,Graduate School,F,Single,16741.166667,0.098477451,0
18536,250000,High School,F,Other,83210.5,0.332842,0
18537,80000,College,F,Single,69246.5,0.86558125,3
18538,110000,College,F,Single,22016.166667,0.2001469697,0
18539,20000,College,F,Single,12257.666667,0.6128833333,0
18540,20000,College,F,Married,9861,0.49305,4
18541,60000,College,F,Single,13715,0.2285833333,0
18542,170000,College,F,Single,101284.33333,0.5957901961,0
18543,150000,College,F,Single,32685.333333,0.2179022222,0
18544,210000,College,F,Single,3040.1666667,0.0144769841,0
18545,230000,College,F,Single,10731.166667,0.0466572464,0
18546,160000,College,F,Single,1064.6666667,0.0066541667,0
18547,150000,College,F,Single,30840.5,0.2056033333,0
18548,210000,College,F,Single,3582.8333333,0.0170611111,0
18549,300000,College,F,Single,935,0.0031166667,0
18550,340000,Graduate School,F,Single,4861.3333333,0.0142980392,0
18551,150000,Graduate School,F,Single,483.5,0.0032233333,0
18552,50000,College,F,Single,3214.6666667,0.0642933333,0
18553,160000,Graduate School,F,Single,3432.1666667,0.0214510417,0
18554,50000,Graduate School,F,Single,43080,0.8616,1
18555,70000,College,F,Single,7009.3333333,0.1001333333,2
18556,120000,College,F,Married,43780.333333,0.3648361111,0
18557,200000,Graduate School,F,Single,410.5,0.0020525,0
18558,50000,College,F,Single,16547.333333,0.3309466667,1
18559,310000,Graduate School,F,Single,24123.166667,0.0778166667,0
18560,50000,College,F,Single,21558.166667,0.4311633333,0
18561,300000,Other,F,Single,6219.1666667,0.0207305556,0
18562,160000,College,F,Single,138467.5,0.865421875,0
18563,90000,College,F,Single,61809.166667,0.6867685185,0
18564,160000,College,F,Married,91272,0.57045,0
18565,500000,Graduate School,F,Single,146518.83333,0.2930376667,0
18566,390000,Graduate School,F,Single,8117.5,0.0208141026,0
18567,320000,College,F,Single,274207.16667,0.8568973958,0
18568,50000,Graduate School,F,Single,666.66666667,0.0133333333,0
18569,200000,Other,F,Single,9315.6666667,0.0465783333,1
18570,90000,College,F,Single,1116.3333333,0.0124037037,0
18571,360000,College,F,Single,2449.3333333,0.0068037037,0
18572,180000,Graduate School,F,Single,264,0.0014666667,0
18573,60000,College,F,Single,9865.5,0.164425,0
18574,250000,College,F,Single,13883,0.055532,0
18575,20000,Graduate School,F,Single,3026.3333333,0.1513166667,0
18576,10000,Graduate School,F,Single,7287.1666667,0.7287166667,1
18577,110000,Graduate School,F,Single,81011.5,0.7364681818,2
18578,150000,College,F,Single,20843,0.1389533333,0
18579,160000,College,F,Single,97860.166667,0.6116260417,0
18580,30000,College,F,Single,14769.833333,0.4923277778,3
18581,30000,Graduate School,F,Single,29121.666667,0.9707222222,4
18582,280000,Graduate School,F,Married,1831.1666667,0.006539881,0
18583,120000,Graduate School,F,Single,319,0.0026583333,3
18584,360000,High School,F,Married,91977.833333,0.2554939815,0
18585,80000,College,F,Married,42930.333333,0.5366291667,0
18586,310000,High School,F,Single,89627.333333,0.2891204301,0
18587,80000,College,F,Married,480,0.006,0
18588,180000,Graduate School,F,Single,163457.33333,0.9080962963,0
18589,130000,Graduate School,F,Single,6795.1666667,0.0522705128,0
18590,70000,High School,F,Married,42659.333333,0.6094190476,0
18591,400000,College,F,Single,7520.1666667,0.0188004167,0
18592,20000,Graduate School,F,Single,17259.833333,0.8629916667,2
18593,30000,Graduate School,F,Single,3812.6666667,0.1270888889,0
18594,80000,College,F,Single,1623.8333333,0.0202979167,1
18595,150000,College,F,Single,17603.666667,0.1173577778,0
18596,20000,High School,F,Single,3971,0.19855,0
18597,20000,Graduate School,F,Single,1234.8333333,0.0617416667,0
18598,150000,Graduate School,F,Single,17989.166667,0.1199277778,0
18599,60000,College,F,Single,36247.833333,0.6041305556,0
18600,320000,Graduate School,F,Single,112917.5,0.3528671875,0
18601,80000,College,F,Single,1852.8333333,0.0231604167,0
18602,130000,Graduate School,F,Single,64204.666667,0.4938820513,0
18603,400000,College,F,Married,117697.33333,0.2942433333,0
18604,20000,Graduate School,F,Single,8389.6666667,0.4194833333,0
18605,60000,Graduate School,F,Single,4941.1666667,0.0823527778,0
18606,80000,Graduate School,F,Single,46926.166667,0.5865770833,0
18607,50000,Graduate School,F,Married,16831.833333,0.3366366667,1
18608,20000,Graduate School,F,Single,17619.833333,0.8809916667,0
18609,100000,College,F,Married,99797.166667,0.9979716667,0
18610,80000,Graduate School,F,Single,48605.833333,0.6075729167,6
18611,140000,Graduate School,F,Single,5004.1666667,0.0357440476,0
18612,110000,Graduate School,F,Single,86986.5,0.7907863636,0
18613,350000,Graduate School,F,Single,63775,0.1822142857,0
18614,60000,Graduate School,F,Single,3980.3333333,0.0663388889,1
18615,50000,Graduate School,F,Single,27251.333333,0.5450266667,1
18616,210000,College,F,Single,98362.666667,0.4683936508,1
18617,50000,High School,F,Single,26073.833333,0.5214766667,0
18618,80000,Other,F,Married,76068.166667,0.9508520833,0
18619,30000,College,F,Single,25286.166667,0.8428722222,2
18620,150000,College,F,Single,150875.83333,1.0058388889,0
18621,20000,Graduate School,F,Single,1786.6666667,0.0893333333,0
18622,270000,Graduate School,F,Single,1056,0.0039111111,1
18623,50000,College,F,Single,43481,0.86962,6
18624,380000,College,F,Single,59874.166667,0.1575635965,0
18625,60000,Graduate School,F,Single,27879.333333,0.4646555556,0
18626,50000,High School,F,Single,32935.5,0.65871,6
18627,120000,College,F,Married,8616.6666667,0.0718055556,0
18628,260000,Graduate School,F,Single,17994.333333,0.0692089744,2
18629,190000,College,F,Single,52475.166667,0.2761850877,6
18630,50000,Graduate School,F,Single,19129.5,0.38259,0
18631,80000,Graduate School,F,Single,1982.6666667,0.0247833333,0
18632,110000,College,F,Single,1466.1666667,0.0133287879,0
18633,50000,College,F,Single,27629.333333,0.5525866667,0
18634,150000,Graduate School,F,Single,16772.833333,0.1118188889,0
18635,50000,College,F,Married,520,0.0104,1
18636,80000,College,F,Single,75363.166667,0.9420395833,0
18637,20000,Graduate School,F,Single,21420.666667,1.0710333333,0
18638,200000,College,F,Single,196957.16667,0.9847858333,0
18639,80000,Graduate School,F,Single,2059.5,0.02574375,1
18640,70000,College,F,Single,37714.666667,0.5387809524,4
18641,280000,Graduate School,F,Single,188932,0.6747571429,0
18642,160000,High School,F,Single,1730.8333333,0.0108177083,0
18643,90000,College,F,Single,74487.666667,0.8276407407,1
18644,200000,Graduate School,F,Single,3433.8333333,0.0171691667,3
18645,150000,Graduate School,F,Single,214.33333333,0.0014288889,1
18646,80000,College,F,Single,79557.166667,0.9944645833,1
18647,390000,Graduate School,F,Single,253428.33333,0.6498162393,0
18648,190000,College,F,Married,4868.5,0.0256236842,0
18649,240000,Graduate School,F,Single,9580.1666667,0.0399173611,0
18650,200000,Graduate School,F,Single,11654.5,0.0582725,0
18651,130000,College,F,Married,1888,0.0145230769,0
18652,100000,College,F,Married,112057.66667,1.1205766667,0
18653,190000,College,F,Single,10614.833333,0.0558675439,0
18654,90000,Graduate School,F,Single,76894.166667,0.8543796296,0
18655,20000,High School,F,Married,3947.3333333,0.1973666667,1
18656,90000,College,F,Single,52747.666667,0.5860851852,6
18657,90000,College,F,Single,90107,1.0011888889,6
18658,80000,College,F,Single,69672.333333,0.8709041667,5
18659,40000,College,F,Married,33115,0.827875,6
18660,50000,College,F,Married,27053,0.54106,1
18661,150000,Graduate School,F,Single,84094.166667,0.5606277778,1
18662,200000,Graduate School,F,Single,220.83333333,0.0011041667,0
18663,20000,College,F,Married,9261.5,0.463075,0
18664,160000,Graduate School,F,Single,20802,0.1300125,0
18665,80000,College,F,Single,60918.166667,0.7614770833,0
18666,30000,College,F,Single,28297.833333,0.9432611111,0
18667,50000,Graduate School,F,Single,388.66666667,0.0077733333,0
18668,310000,College,F,Married,186769.5,0.6024822581,0
18669,50000,College,F,Single,5641.1666667,0.1128233333,0
18670,200000,College,F,Single,22074.5,0.1103725,0
18671,20000,College,F,Single,20627,1.03135,0
18672,30000,High School,F,Married,0,0,0
18673,20000,Graduate School,F,Single,945.5,0.047275,0
18674,50000,College,F,Single,19278.666667,0.3855733333,0
18675,230000,College,F,Single,9012.3333333,0.039184058,0
18676,130000,Graduate School,F,Single,2825.3333333,0.0217333333,0
18677,500000,Graduate School,F,Single,31498.666667,0.0629973333,0
18678,200000,College,F,Married,84927.833333,0.4246391667,0
18679,110000,Graduate School,F,Single,1217.8333333,0.0110712121,0
18680,230000,Graduate School,F,Married,7902,0.0343565217,4
18681,80000,College,F,Married,10474.333333,0.1309291667,0
18682,20000,Graduate School,F,Single,789,0.03945,0
18683,120000,College,F,Single,12823,0.1068583333,0
18684,200000,Graduate School,F,Single,1005.5,0.0050275,1
18685,70000,College,F,Married,13042.833333,0.1863261905,1
18686,230000,College,F,Single,39010.833333,0.1696123188,0
18687,60000,High School,F,Married,41310,0.6885,3
18688,60000,College,F,Single,51935.166667,0.8655861111,6
18689,360000,College,F,Married,3942.1666667,0.010950463,1
18690,100000,College,F,Single,65697,0.65697,0
18691,240000,Graduate School,F,Single,500.66666667,0.0020861111,1
18692,130000,Graduate School,F,Single,331.66666667,0.0025512821,2
18693,130000,College,F,Other,7996.8333333,0.0615141026,2
18694,50000,Graduate School,F,Single,36913.833333,0.7382766667,1
18695,150000,Graduate School,F,Married,55241.5,0.3682766667,5
18696,300000,College,F,Single,0,0,0
18697,200000,Graduate School,F,Single,10976.166667,0.0548808333,0
18698,320000,Graduate School,F,Single,5408.8333333,0.0169026042,0
18699,160000,College,F,Single,163.33333333,0.0010208333,1
18700,210000,Graduate School,F,Single,158932.16667,0.7568198413,0
18701,70000,Graduate School,F,Single,39510.5,0.5644357143,3
18702,250000,College,F,Single,19471.166667,0.0778846667,1
18703,130000,Graduate School,F,Single,66144.833333,0.5088064103,0
18704,30000,Graduate School,F,Single,13746.833333,0.4582277778,4
18705,210000,Graduate School,F,Single,154804.16667,0.7371626984,0
18706,170000,College,F,Single,169506.66667,0.9970980392,1
18707,100000,High School,F,Married,31544.5,0.315445,4
18708,50000,College,F,Married,34831,0.69662,2
18709,130000,Graduate School,F,Single,16660.666667,0.1281589744,0
18710,30000,College,F,Single,20809.333333,0.6936444444,0
18711,130000,College,F,Single,142486.33333,1.0960487179,1
18712,70000,Graduate School,F,Single,46274.333333,0.6610619048,0
18713,210000,Graduate School,F,Single,18260,0.086952381,0
18714,170000,Graduate School,F,Single,69654.333333,0.4097313725,0
18715,420000,Graduate School,F,Single,38512.5,0.0916964286,0
18716,80000,College,F,Married,43917,0.5489625,0
18717,150000,College,F,Single,17720.166667,0.1181344444,0
18718,200000,Graduate School,F,Single,41529,0.207645,0
18719,70000,College,F,Single,43586,0.6226571429,4
18720,90000,College,F,Single,72278,0.8030888889,3
18721,130000,College,F,Married,54976.666667,0.4228974359,3
18722,360000,College,F,Single,24602.666667,0.0683407407,0
18723,260000,College,F,Single,170871.5,0.6571980769,0
18724,160000,College,F,Single,57730,0.3608125,0
18725,20000,College,F,Married,13299.333333,0.6649666667,0
18726,140000,High School,F,Married,99254.666667,0.7089619048,6
18727,200000,College,F,Single,2047.1666667,0.0102358333,0
18728,200000,College,F,Married,35591,0.177955,0
18729,120000,College,F,Single,121062.83333,1.0088569444,0
18730,210000,College,F,Single,55224.833333,0.2629753968,0
18731,50000,College,F,Married,26491.166667,0.5298233333,0
18732,80000,Graduate School,F,Single,63714.833333,0.7964354167,3
18733,60000,College,F,Single,55918.5,0.931975,0
18734,50000,College,F,Married,28818.666667,0.5763733333,0
18735,50000,College,F,Single,29128.166667,0.5825633333,3
18736,70000,Graduate School,F,Single,55777.333333,0.7968190476,6
18737,80000,College,F,Single,50969.833333,0.6371229167,2
18738,50000,College,F,Married,3655.8333333,0.0731166667,0
18739,30000,Graduate School,F,Single,3071.8333333,0.1023944444,1
18740,300000,Graduate School,F,Single,0,0,0
18741,240000,College,F,Single,1556.6666667,0.0064861111,0
18742,140000,Other,F,Single,30383.666667,0.2170261905,0
18743,30000,Graduate School,F,Single,26808.333333,0.8936111111,0
18744,70000,College,F,Married,7223.3333333,0.1031904762,0
18745,220000,College,F,Single,84131.5,0.3824159091,0
18746,230000,College,F,Single,33348.333333,0.1449927536,0
18747,20000,College,F,Married,16462,0.8231,0
18748,130000,College,F,Single,14017.833333,0.1078294872,5
18749,60000,College,F,Single,51713,0.8618833333,6
18750,200000,College,F,Single,14432.833333,0.0721641667,0
18751,310000,College,F,Single,13244.5,0.0427241935,0
18752,240000,College,F,Single,203600.83333,0.8483368056,0
18753,200000,Graduate School,F,Single,1766,0.00883,0
18754,440000,College,F,Single,169699,0.3856795455,0
18755,180000,College,F,Single,7542.1666667,0.0419009259,0
18756,300000,Graduate School,F,Single,27238.5,0.090795,0
18757,160000,College,F,Single,33568.333333,0.2098020833,1
18758,160000,Graduate School,F,Single,151300,0.945625,5
18759,230000,College,F,Single,5510.8333333,0.0239601449,1
18760,160000,Graduate School,F,Married,78476.5,0.490478125,2
18761,200000,Graduate School,F,Single,17516,0.08758,1
18762,240000,College,F,Single,42288.666667,0.1762027778,0
18763,420000,Graduate School,F,Single,11516.333333,0.0274198413,0
18764,210000,Graduate School,F,Single,521.66666667,0.002484127,0
18765,220000,Graduate School,F,Single,165465.16667,0.7521143939,0
18766,200000,Graduate School,F,Married,1393.8333333,0.0069691667,0
18767,230000,College,F,Single,81,0.0003521739,2
18768,250000,Graduate School,F,Single,3158.1666667,0.0126326667,0
18769,80000,College,F,Married,40686.666667,0.5085833333,0
18770,80000,College,F,Married,17259,0.2157375,0
18771,50000,High School,F,Married,6137,0.12274,1
18772,20000,College,F,Single,467.5,0.023375,0
18773,60000,College,F,Married,56004,0.9334,0
18774,50000,College,F,Single,22342.333333,0.4468466667,4
18775,310000,Graduate School,F,Single,28768,0.0928,0
18776,140000,Graduate School,F,Single,29408.833333,0.2100630952,0
18777,220000,Graduate School,F,Single,29923.5,0.1360159091,0
18778,130000,College,F,Single,0,0,1
18779,300000,Graduate School,F,Single,4805,0.0160166667,0
18780,140000,High School,F,Single,5204.3333333,0.0371738095,0
18781,400000,Graduate School,F,Single,208.83333333,0.0005220833,0
18782,200000,Graduate School,F,Married,27412.5,0.1370625,4
18783,150000,Graduate School,F,Single,1843.6666667,0.0122911111,0
18784,420000,Graduate School,F,Single,33111.166667,0.0788361111,0
18785,230000,College,F,Single,42060.5,0.1828717391,0
18786,210000,Graduate School,F,Single,18335.333333,0.0873111111,0
18787,120000,Graduate School,F,Single,4393.6666667,0.0366138889,0
18788,50000,Graduate School,F,Single,37829,0.75658,0
18789,200000,College,F,Single,53590,0.26795,0
18790,180000,College,F,Single,4670.3333333,0.0259462963,0
18791,30000,College,F,Married,28045.333333,0.9348444444,0
18792,110000,College,F,Single,92784.5,0.8434954545,1
18793,50000,College,F,Married,64581.5,1.29163,0
18794,120000,College,F,Single,101848,0.8487333333,2
18795,230000,Graduate School,F,Single,46653,0.2028391304,0
18796,80000,College,F,Married,14066.333333,0.1758291667,2
18797,320000,College,F,Single,1042.1666667,0.0032567708,0
18798,50000,High School,F,Married,35450.833333,0.7090166667,0
18799,110000,College,F,Married,82057.166667,0.7459742424,0
18800,150000,Graduate School,F,Single,275,0.0018333333,2
18801,30000,Graduate School,F,Single,1450.6666667,0.0483555556,0
18802,80000,College,F,Single,39313.666667,0.4914208333,0
18803,150000,College,F,Single,61873.833333,0.4124922222,0
18804,270000,Graduate School,F,Single,72590.5,0.2688537037,0
18805,160000,Graduate School,F,Single,128268.83333,0.8016802083,0
18806,150000,Graduate School,F,Single,1510.8333333,0.0100722222,0
18807,170000,High School,F,Single,52.833333333,0.0003107843,1
18808,70000,College,F,Married,57651.833333,0.823597619,0
18809,210000,Graduate School,F,Single,15053,0.0716809524,0
18810,50000,Graduate School,F,Single,26744.5,0.53489,0
18811,70000,Graduate School,F,Single,5104.1666667,0.0729166667,1
18812,180000,Graduate School,F,Single,576.16666667,0.0032009259,1
18813,260000,College,F,Single,208,0.0008,0
18814,50000,College,F,Married,37722.333333,0.7544466667,0
18815,140000,Graduate School,F,Single,123188,0.8799142857,0
18816,100000,College,F,Married,91985.5,0.919855,1
18817,420000,College,F,Single,62252.666667,0.1482206349,0
18818,300000,College,F,Single,77789.833333,0.2592994444,1
18819,30000,College,F,Single,27710.833333,0.9236944444,0
18820,150000,Other,F,Married,123.5,0.0008233333,1
18821,180000,College,F,Married,63926.333333,0.3551462963,0
18822,330000,Graduate School,F,Single,169730.66667,0.5143353535,1
18823,360000,College,F,Single,821.16666667,0.0022810185,0
18824,210000,College,F,Single,15159.333333,0.0721873016,0
18825,90000,Graduate School,F,Single,72016.5,0.8001833333,0
18826,250000,College,F,Married,31857.333333,0.1274293333,2
18827,80000,High School,F,Single,13629.166667,0.1703645833,6
18828,290000,Graduate School,F,Single,103890.33333,0.3582425287,0
18829,280000,Graduate School,F,Single,157255.83333,0.5616279762,0
18830,340000,Graduate School,F,Married,17676.333333,0.0519892157,0
18831,120000,Graduate School,F,Single,100041.66667,0.8336805556,0
18832,110000,High School,F,Single,2375.5,0.0215954545,0
18833,30000,College,F,Single,20348.5,0.6782833333,0
18834,70000,College,F,Single,31930.5,0.45615,0
18835,20000,High School,F,Married,930.66666667,0.0465333333,0
18836,80000,College,F,Single,44122.333333,0.5515291667,0
18837,120000,College,F,Married,18349.833333,0.1529152778,2
18838,500000,Graduate School,F,Single,42662.5,0.085325,0
18839,320000,College,F,Single,182197.66667,0.5693677083,1
18840,150000,Graduate School,F,Single,5275.5,0.03517,0
18841,190000,College,F,Single,6056.3333333,0.0318754386,4
18842,130000,College,F,Married,0,0,1
18843,70000,College,F,Married,44819.666667,0.6402809524,0
18844,350000,Graduate School,F,Single,338.5,0.0009671429,0
18845,210000,Graduate School,F,Single,21862.666667,0.1041079365,0
18846,120000,College,F,Married,81072,0.6756,1
18847,130000,College,F,Married,110864.16667,0.8528012821,0
18848,170000,College,F,Single,52874.5,0.3110264706,0
18849,100000,High School,F,Married,-602,-0.00602,1
18850,200000,Graduate School,F,Single,173103.33333,0.8655166667,0
18851,270000,Graduate School,F,Single,6371.3333333,0.0235975309,0
18852,30000,College,F,Married,27362.166667,0.9120722222,6
18853,160000,College,F,Single,17227,0.10766875,0
18854,80000,High School,F,Married,74669,0.9333625,1
18855,310000,Graduate School,F,Single,29152.5,0.0940403226,0
18856,20000,Graduate School,F,Single,17523,0.87615,0
18857,80000,Graduate School,F,Single,55688.666667,0.6961083333,0
18858,180000,Graduate School,F,Single,1431.5,0.0079527778,1
18859,80000,Graduate School,F,Single,65067,0.8133375,0
18860,140000,College,F,Single,121901,0.8707214286,0
18861,150000,Other,F,Single,56173,0.3744866667,0
18862,100000,College,F,Single,24767.5,0.247675,1
18863,50000,Graduate School,F,Single,10353.666667,0.2070733333,1
18864,200000,Graduate School,F,Single,112332.16667,0.5616608333,0
18865,130000,College,F,Married,49867.5,0.3835961538,1
18866,150000,Graduate School,F,Married,1040.1666667,0.0069344444,2
18867,170000,College,F,Married,150682.66667,0.8863686275,0
18868,180000,College,F,Single,188704.33333,1.0483574074,6
18869,320000,College,F,Single,23086.666667,0.0721458333,3
18870,50000,Graduate School,F,Single,5221,0.10442,3
18871,50000,College,F,Single,17007.166667,0.3401433333,0
18872,80000,High School,F,Married,18943,0.2367875,0
18873,100000,Graduate School,F,Single,546.5,0.005465,1
18874,80000,College,F,Single,32234.833333,0.4029354167,0
18875,120000,Graduate School,F,Single,5528.1666667,0.0460680556,3
18876,230000,Graduate School,F,Single,16782.5,0.0729673913,0
18877,60000,College,F,Married,-82.66666667,-0.001377778,0
18878,220000,Graduate School,F,Single,32839.166667,0.1492689394,0
18879,80000,College,F,Single,54634.166667,0.6829270833,0
18880,300000,Graduate School,F,Single,0,0,1
18881,400000,Graduate School,F,Single,10302.833333,0.0257570833,0
18882,50000,College,F,Single,36409,0.72818,0
18883,200000,Graduate School,F,Single,2811,0.014055,0
18884,120000,Graduate School,F,Single,0,0,1
18885,360000,Graduate School,F,Married,10900.666667,0.0302796296,0
18886,220000,College,F,Single,21479.833333,0.0976356061,0
18887,280000,College,F,Married,127992.33333,0.4571154762,0
18888,500000,College,F,Single,278.33333333,0.0005566667,0
18889,240000,High School,F,Single,74829.833333,0.3117909722,0
18890,310000,College,F,Married,286806.83333,0.9251833333,0
18891,200000,Graduate School,F,Single,184124,0.92062,2
18892,260000,College,F,Single,42914.333333,0.1650551282,0
18893,200000,College,F,Single,178235.83333,0.8911791667,6
18894,180000,Graduate School,F,Single,0,0,0
18895,270000,College,F,Married,21226,0.0786148148,1
18896,30000,College,F,Single,1121.8333333,0.0373944444,0
18897,180000,College,F,Single,310,0.0017222222,0
18898,340000,College,F,Married,25404.5,0.0747191176,0
18899,140000,Other,F,Single,90138,0.6438428571,0
18900,180000,Graduate School,F,Single,5992.1666667,0.0332898148,4
18901,150000,College,F,Single,86855,0.5790333333,1
18902,110000,Graduate School,F,Single,111567.83333,1.0142530303,0
18903,50000,College,F,Married,1119.3333333,0.0223866667,1
18904,140000,Graduate School,F,Single,10436.166667,0.0745440476,0
18905,360000,Graduate School,F,Single,33356.333333,0.0926564815,0
18906,280000,College,F,Single,16.5,0.0000589286,0
18907,310000,Graduate School,F,Single,22232,0.071716129,0
18908,290000,College,F,Married,6950.3333333,0.0239666667,0
18909,210000,Graduate School,F,Single,5582.8333333,0.0265849206,0
18910,210000,Graduate School,F,Married,671,0.0031952381,0
18911,110000,College,F,Single,550,0.005,6
18912,50000,Graduate School,F,Single,44239.833333,0.8847966667,0
18913,280000,Graduate School,F,Single,3631.5,0.0129696429,0
18914,50000,College,F,Single,47123.5,0.94247,6
18915,120000,College,F,Married,61099.666667,0.5091638889,2
18916,80000,College,F,Married,944.66666667,0.0118083333,1
18917,50000,Graduate School,F,Single,10196.5,0.20393,0
18918,60000,College,F,Single,7971.5,0.1328583333,1
18919,190000,Graduate School,F,Single,164189.16667,0.8641535088,6
18920,150000,Graduate School,F,Single,41154.666667,0.2743644444,1
18921,170000,Graduate School,F,Single,408.33333333,0.0024019608,0
18922,150000,College,F,Single,48672.666667,0.3244844444,0
18923,390000,Graduate School,F,Single,67899.666667,0.1741017094,0
18924,70000,College,F,Single,53416,0.7630857143,0
18925,120000,College,F,Single,65979,0.549825,0
18926,30000,College,F,Married,27910,0.9303333333,6
18927,200000,College,F,Married,75562.666667,0.3778133333,0
18928,300000,College,F,Single,253611.66667,0.8453722222,1
18929,90000,Graduate School,F,Single,9446.8333333,0.1049648148,3
18930,200000,Graduate School,F,Married,4183,0.020915,0
18931,210000,Graduate School,F,Single,326,0.001552381,0
18932,230000,College,F,Single,26868.333333,0.1168188406,0
18933,200000,Graduate School,F,Single,2413.6666667,0.0120683333,1
18934,420000,College,F,Married,29347,0.0698738095,0
18935,60000,High School,F,Married,35950.833333,0.5991805556,3
18936,50000,College,F,Married,37988.5,0.75977,1
18937,60000,College,F,Married,60233.5,1.0038916667,6
18938,210000,Graduate School,F,Single,72618.333333,0.3458015873,0
18939,50000,College,F,Married,40214,0.80428,3
18940,390000,High School,F,Married,133561.83333,0.3424662393,0
18941,150000,Graduate School,F,Single,8763.5,0.0584233333,1
18942,200000,College,F,Single,27100.833333,0.1355041667,0
18943,150000,Graduate School,F,Married,2070,0.0138,0
18944,470000,College,F,Single,122871.16667,0.2614280142,0
18945,200000,Graduate School,F,Married,26922.166667,0.1346108333,1
18946,160000,Graduate School,F,Single,1137.1666667,0.0071072917,0
18947,220000,College,F,Single,24151.833333,0.1097810606,2
18948,290000,College,F,Married,138032.5,0.4759741379,2
18949,50000,High School,F,Other,543.33333333,0.0108666667,1
18950,290000,College,F,Married,78745.833333,0.2715373563,0
18951,30000,College,F,Single,33256.833333,1.1085611111,2
18952,40000,High School,F,Married,9052.5,0.2263125,5
18953,70000,Graduate School,F,Single,63344,0.9049142857,0
18954,100000,College,F,Single,27541.666667,0.2754166667,0
18955,20000,Graduate School,F,Single,14117,0.70585,0
18956,50000,College,F,Single,43613.166667,0.8722633333,0
18957,130000,Other,F,Single,289,0.0022230769,0
18958,140000,College,F,Married,121230.83333,0.8659345238,6
18959,230000,Graduate School,F,Married,40085.166667,0.1742833333,0
18960,300000,College,F,Single,2024.8333333,0.0067494444,1
18961,200000,Graduate School,F,Single,10958,0.05479,0
18962,100000,Graduate School,F,Single,66746.666667,0.6674666667,6
18963,100000,College,F,Single,89702.5,0.897025,0
18964,80000,College,F,Single,2583.8333333,0.0322979167,1
18965,170000,College,F,Single,44122.166667,0.2595421569,0
18966,420000,Graduate School,F,Single,31632.666667,0.075315873,0
18967,70000,Graduate School,F,Single,20826.833333,0.2975261905,1
18968,480000,College,F,Single,133563.66667,0.2782576389,0
18969,250000,Other,F,Married,56507.666667,0.2260306667,0
18970,180000,Graduate School,F,Single,75179.5,0.4176638889,0
18971,240000,Graduate School,F,Single,18451.666667,0.0768819444,0
18972,210000,Graduate School,F,Single,17369.833333,0.0827134921,0
18973,100000,Graduate School,F,Single,51211.5,0.512115,3
18974,50000,Graduate School,F,Single,48347.833333,0.9669566667,0
18975,300000,Graduate School,F,Single,53634,0.17878,0
18976,70000,Graduate School,F,Single,24789.833333,0.3541404762,0
18977,490000,Graduate School,F,Single,9792.5,0.0199846939,0
18978,170000,Graduate School,F,Single,40426.333333,0.2378019608,0
18979,100000,Graduate School,F,Single,54096.5,0.540965,0
18980,200000,College,F,Single,3805.8333333,0.0190291667,1
18981,80000,College,F,Single,3025.5,0.03781875,0
18982,220000,College,F,Single,65306.833333,0.2968492424,0
18983,300000,High School,F,Single,0,0,0
18984,120000,College,F,Married,88458,0.73715,0
18985,240000,College,F,Single,183372,0.76405,0
18986,200000,Graduate School,F,Single,111760,0.5588,0
18987,40000,College,F,Married,39604.666667,0.9901166667,0
18988,200000,Graduate School,F,Single,195784,0.97892,2
18989,100000,Graduate School,F,Single,98398.833333,0.9839883333,6
18990,50000,College,F,Married,34806.666667,0.6961333333,0
18991,40000,College,F,Married,44230,1.10575,0
18992,70000,College,F,Married,69928.5,0.9989785714,4
18993,210000,Graduate School,F,Single,378.33333333,0.0018015873,0
18994,30000,College,F,Single,26888.333333,0.8962777778,0
18995,100000,Graduate School,F,Single,78436,0.78436,0
18996,20000,College,F,Married,18545.833333,0.9272916667,0
18997,400000,College,F,Married,4194.3333333,0.0104858333,1
18998,330000,College,F,Married,234948.83333,0.7119661616,1
18999,240000,College,F,Single,6820.6666667,0.0284194444,0
19000,70000,Graduate School,F,Single,76527.833333,1.0932547619,4
19001,240000,Graduate School,F,Single,629,0.0026208333,0
19002,200000,Graduate School,F,Married,593.83333333,0.0029691667,2
19003,100000,Graduate School,F,Single,1750.3333333,0.0175033333,0
19004,180000,Graduate School,F,Single,22490,0.1249444444,0
19005,360000,College,F,Single,33120.5,0.0920013889,0
19006,130000,College,F,Single,117752.83333,0.9057910256,0
19007,120000,College,F,Single,4325.5,0.0360458333,0
19008,230000,Graduate School,F,Single,423,0.0018391304,0
19009,340000,Other,F,Single,32235.166667,0.0948093137,0
